t,imu_roll,imu_pitch,pid_roll,pid_pitch
1780013676.4023,0.007750,0.011751,-0.002607,-0.001185
1780013676.4082,0.006797,0.012188,-0.002319,0.000699
1780013676.4136,0.005987,0.012326,-0.002460,0.001887
1780013676.4190,0.005322,0.012218,-0.002994,0.003042
1780013676.4249,0.004802,0.011882,-0.003766,0.004028
1780013676.4313,0.004430,0.011321,-0.004431,0.004911
1780013676.4373,0.004209,0.010534,-0.004910,0.006190
1780013676.4427,0.004089,0.009698,-0.005263,0.006900
1780013676.4481,0.004071,0.008817,-0.005730,0.007279
1780013676.4540,0.004133,0.007878,-0.006091,0.007389
1780013676.4594,0.004266,0.006881,-0.006468,0.008198
1780013676.4653,0.004459,0.005830,-0.006704,0.008248
1780013676.4712,0.004703,0.004725,-0.006984,0.008740
1780013676.4762,0.004997,0.003568,-0.007466,0.010042
1780013676.4821,0.005337,0.002359,-0.007519,0.009664
1780013676.4880,0.005733,0.001104,-0.007810,0.010020
1780013676.4944,0.006203,-0.000222,-0.008082,0.010213
1780013676.5009,0.006728,-0.001595,-0.008364,0.010580
1780013676.5063,0.007298,-0.003012,-0.009085,0.012095
1780013676.5122,0.007912,-0.004475,-0.009203,0.012114
1780013676.5181,0.008569,-0.005984,-0.009501,0.012579
1780013676.5239,0.009265,-0.007538,-0.009826,0.013120
1780013676.5294,0.010007,-0.009130,-0.010424,0.014156
1780013676.5352,0.010773,-0.010781,-0.010408,0.014151
1780013676.5416,0.011569,-0.012491,-0.010435,0.014185
1780013676.5471,0.012400,-0.014260,-0.011291,0.015948
1780013676.5529,0.013274,-0.016089,-0.011386,0.016010
1780013676.5584,0.014191,-0.017971,-0.012040,0.017212
1780013676.5642,0.015145,-0.019889,-0.012101,0.017155
1780013676.5697,0.016132,-0.021828,-0.012753,0.018251
1780013676.5751,0.017172,-0.023489,-0.013241,0.017378
1780013676.5810,0.018264,-0.024767,-0.013284,0.015374
1780013676.5864,0.019251,-0.025800,-0.013406,0.014930
1780013676.5923,0.020136,-0.026623,-0.012786,0.013817
1780013676.5977,0.020924,-0.027243,-0.012807,0.013297
1780013676.6041,0.021618,-0.027658,-0.012037,0.012157
1780013676.6100,0.022217,-0.027864,-0.011973,0.011442
1780013676.6155,0.022720,-0.027856,-0.011872,0.010534
1780013676.6213,0.023112,-0.027635,-0.011284,0.009588
1780013676.6272,0.023397,-0.027187,-0.010888,0.008538
1780013676.6327,0.023568,-0.026511,-0.010503,0.007181
1780013676.6381,0.023617,-0.025603,-0.009951,0.005928
1780013676.6440,0.023536,-0.024459,-0.009365,0.005034
1780013676.6494,0.023379,-0.023275,-0.008952,0.004216
1780013676.6553,0.023153,-0.022046,-0.008670,0.004193
1780013676.6607,0.022855,-0.020775,-0.008199,0.003290
1780013676.6661,0.022499,-0.019450,-0.007854,0.002768
1780013676.6720,0.022090,-0.018071,-0.007685,0.002760
1780013676.6774,0.021636,-0.016640,-0.007227,0.001719
1780013676.6833,0.021137,-0.015155,-0.007111,0.001732
1780013676.6892,0.020593,-0.013618,-0.006812,0.001202
1780013676.6951,0.020005,-0.012029,-0.006526,0.000716
1780013676.7011,0.019365,-0.010397,-0.006171,0.000188
1780013676.7065,0.018680,-0.008710,-0.005576,-0.001041
1780013676.7124,0.017949,-0.006971,-0.005485,-0.000989
1780013676.7183,0.017173,-0.005180,-0.005141,-0.001565
1780013676.7237,0.016349,-0.003337,-0.004464,-0.002844
1780013676.7291,0.015480,-0.001448,-0.004089,-0.003426
1780013676.7355,0.014573,0.000473,-0.004385,-0.002564
1780013676.7414,0.013630,0.002414,-0.003712,-0.003753
1780013676.7473,0.012670,0.004371,-0.003484,-0.004129
1780013676.7527,0.011737,0.006259,-0.003035,-0.004984
1780013676.7581,0.010835,0.008040,-0.003007,-0.004821
1780013676.7640,0.009965,0.009691,-0.003302,-0.003942
1780013676.7699,0.009130,0.011195,-0.003285,-0.003625
1780013676.7754,0.008335,0.012540,-0.003022,-0.003689
1780013676.7813,0.007588,0.013716,-0.003331,-0.002765
1780013676.7872,0.006878,0.014432,-0.003400,-0.000897
1780013676.7931,0.006164,0.014659,-0.003186,0.001083
1780013676.7981,0.005602,0.014566,-0.003314,0.002537
1780013676.8045,0.005256,0.014212,-0.004697,0.003524
1780013676.8104,0.005067,0.013596,-0.005215,0.004861
1780013676.8163,0.005037,0.012726,-0.005883,0.006096
1780013676.8222,0.005107,0.011802,-0.006320,0.006559
1780013676.8281,0.005264,0.010822,-0.006717,0.006966
1780013676.8339,0.005496,0.009782,-0.007089,0.007454
1780013676.8394,0.005794,0.008681,-0.007533,0.008320
1780013676.8453,0.006148,0.007517,-0.007732,0.008407
1780013676.8516,0.006550,0.006293,-0.007887,0.008503
1780013676.8571,0.006998,0.005009,-0.008451,0.009846
1780013676.8630,0.007490,0.003667,-0.008599,0.009967
1780013676.8684,0.008026,0.002266,-0.009052,0.010917
1780013676.8743,0.008603,0.000808,-0.009181,0.011027
1780013676.8797,0.009220,-0.000704,-0.009668,0.012033
1780013676.8852,0.009887,-0.002263,-0.010062,0.012629
1780013676.8911,0.010596,-0.003878,-0.010123,0.012588
1780013676.8965,0.011345,-0.005546,-0.010727,0.013775
1780013676.9019,0.012134,-0.007267,-0.011047,0.014323
1780013676.9079,0.012961,-0.009040,-0.011071,0.014237
1780013676.9137,0.013827,-0.010865,-0.011452,0.014920
1780013676.9192,0.014717,-0.012749,-0.012029,0.016167
1780013676.9251,0.015648,-0.014683,-0.012081,0.016126
1780013676.9305,0.016618,-0.016680,-0.012788,0.017510
1780013676.9364,0.017634,-0.018742,-0.012833,0.017466
1780013676.9418,0.018697,-0.020863,-0.013642,0.018946
1780013676.9472,0.019802,-0.023028,-0.014062,0.019588
1780013676.9531,0.020944,-0.025220,-0.014035,0.019337
1780013676.9596,0.022137,-0.027144,-0.014070,0.017911
1780013676.9654,0.023383,-0.028696,-0.014964,0.017325
1780013676.9709,0.024531,-0.030011,-0.015189,0.017058
1780013676.9763,0.025523,-0.031134,-0.014680,0.016404
1780013676.9822,0.026423,-0.032055,-0.014108,0.015322
1780013676.9881,0.027235,-0.032778,-0.013893,0.014623
1780013676.9935,0.027961,-0.033302,-0.013936,0.014073
1780013676.9990,0.028599,-0.033623,-0.013641,0.013197
1780013677.0054,0.029145,-0.033739,-0.012957,0.012201
1780013677.0113,0.029595,-0.033648,-0.012829,0.011342
1780013677.0172,0.029943,-0.033346,-0.012460,0.010389
1780013677.0226,0.030179,-0.032831,-0.012126,0.009189
1780013677.0280,0.030296,-0.032100,-0.011597,0.008052
1780013677.0339,0.030285,-0.031149,-0.011010,0.007200
1780013677.0393,0.030137,-0.029974,-0.010345,0.005569
1780013677.0452,0.029843,-0.028569,-0.009730,0.004783
1780013677.0511,0.029453,-0.027116,-0.009225,0.004231
1780013677.0571,0.028966,-0.025622,-0.008750,0.003852
1780013677.0629,0.028398,-0.024069,-0.008265,0.003218
1780013677.0684,0.027762,-0.022460,-0.007620,0.002072
1780013677.0743,0.027066,-0.020795,-0.007461,0.002096
1780013677.0802,0.026313,-0.019074,-0.007072,0.001522
1780013677.0861,0.025504,-0.017297,-0.006708,0.001007
1780013677.0920,0.024640,-0.015465,-0.006241,0.000273
1780013686.9371,0.023576,-0.014061,-0.009713,0.007809
1780013686.9430,0.022468,-0.012598,-0.004792,0.001316
1780013686.9484,0.021309,-0.011080,-0.003942,0.000250
1780013686.9548,0.020098,-0.009511,-0.004290,0.000768
1780013686.9607,0.018840,-0.007904,-0.003432,-0.000229
1780013686.9661,0.017535,-0.006273,-0.002490,-0.001270
1780013686.9720,0.016185,-0.004627,-0.002509,-0.001060
1780013686.9779,0.014838,-0.003048,-0.002253,-0.001086
1780013686.9833,0.013497,-0.001573,-0.001508,-0.001493
1780013686.9887,0.012165,-0.000224,-0.001286,-0.001184
1780013686.9952,0.010846,0.000988,-0.002079,0.000123
1780013687.0011,0.009545,0.002055,-0.001400,0.000074
1780013687.0070,0.008268,0.002968,-0.001234,0.000527
1780013687.0124,0.007023,0.003724,-0.000659,0.000764
1780013687.0178,0.005818,0.004319,-0.000604,0.001391
1780013687.0237,0.004662,0.004749,-0.001031,0.002226
1780013687.0296,0.003566,0.005010,-0.001067,0.002886
1780013687.0351,0.002540,0.005100,-0.000800,0.003562
1780013687.0415,0.001594,0.005015,-0.001620,0.004324
1780013687.0469,0.000737,0.004752,-0.001198,0.005259
1780013687.0528,-0.000019,0.004305,-0.001787,0.006029
1780013687.0587,-0.000666,0.003671,-0.002123,0.006950
1780013687.0641,-0.001252,0.003030,-0.002046,0.007343
1780013687.0700,-0.001786,0.002382,-0.002375,0.007266
1780013687.0759,-0.002277,0.001722,-0.002477,0.007425
1780013687.0818,-0.002739,0.001051,-0.002480,0.007641
1780013687.0877,-0.003180,0.000372,-0.002503,0.007787
1780013687.0931,-0.003602,-0.000316,-0.002327,0.008234
1780013687.0991,-0.004006,-0.001011,-0.002496,0.008114
1780013687.1051,-0.004395,-0.001712,-0.002489,0.008275
1780013687.1109,-0.004632,-0.001943,-0.003059,0.006366
1780013687.1168,-0.004868,-0.002175,-0.003029,0.006405
1780013687.1227,-0.005116,-0.002385,-0.002912,0.006366
1780013687.1282,-0.005361,-0.002593,-0.002800,0.006462
1780013687.1346,-0.005600,-0.002795,-0.002938,0.006344
1780013687.1410,-0.005826,-0.002985,-0.002945,0.006333
1780013687.1468,-0.006037,-0.003154,-0.002885,0.006346
1780013687.1527,-0.006234,-0.003298,-0.002903,0.006268
1780013687.1581,-0.006416,-0.003411,-0.002866,0.006198
1780013687.1640,-0.006582,-0.003487,-0.002961,0.006021
1780013687.1694,-0.006734,-0.003525,-0.002948,0.005873
1780013687.1749,-0.006869,-0.003520,-0.002986,0.005682
1780013687.1808,-0.006990,-0.003473,-0.003077,0.005492
1780013687.1862,-0.007056,-0.003546,-0.003269,0.006042
1780013687.1921,-0.007067,-0.003663,-0.003523,0.006233
1780013687.1976,-0.007027,-0.003793,-0.003758,0.006345
1780013687.2035,-0.006940,-0.003922,-0.003963,0.006336
1780013687.2089,-0.006812,-0.004048,-0.004205,0.006385
1780013687.2148,-0.006648,-0.004168,-0.004348,0.006346
1780013687.2202,-0.006450,-0.004284,-0.004600,0.006391
1780013687.2261,-0.006223,-0.004394,-0.004698,0.006347
1780013687.2315,-0.005969,-0.004499,-0.004956,0.006381
1780013687.2369,-0.005691,-0.004596,-0.005122,0.006370
1780013687.2428,-0.005392,-0.004686,-0.005165,0.006320
1780013687.2483,-0.005075,-0.004769,-0.005414,0.006335
1780013687.2541,-0.004744,-0.004845,-0.005438,0.006292
1780013687.2596,-0.004401,-0.004914,-0.005668,0.006296
1780013687.2650,-0.004049,-0.004974,-0.005789,0.006276
1780013687.2709,-0.003691,-0.005027,-0.005751,0.006229
1780013687.2768,-0.003331,-0.005072,-0.005838,0.006204
1780013687.2822,-0.002969,-0.005108,-0.006047,0.006189
1780013687.2881,-0.002609,-0.005137,-0.005978,0.006151
1780013687.2935,-0.002236,-0.005175,-0.006234,0.006212
1780013687.2989,-0.001867,-0.005202,-0.006294,0.006161
1780013687.3049,-0.001504,-0.005217,-0.006202,0.006110
1780013687.3103,-0.001155,-0.005228,-0.006352,0.006097
1780013687.3162,-0.000821,-0.005241,-0.006222,0.006103
1780013687.3216,-0.000503,-0.005261,-0.006334,0.006143
1780013687.3270,-0.000203,-0.005293,-0.006315,0.006204
1780013687.3325,0.000076,-0.005334,-0.006255,0.006255
1780013687.3381,0.000333,-0.005381,-0.006192,0.006289
1780013687.3440,0.000569,-0.005431,-0.006085,0.006297
1780013687.3498,0.000783,-0.005479,-0.006035,0.006299
1780013687.3558,0.000936,-0.005358,-0.005800,0.005561
1780013687.3617,0.001026,-0.005139,-0.005556,0.005100
1780013687.3671,0.001056,-0.004855,-0.005320,0.004658
1780013687.3730,0.000983,-0.004719,-0.004860,0.005370
1780013687.3789,0.000813,-0.004668,-0.004410,0.005714
1780013687.3848,0.000556,-0.004667,-0.004000,0.005929
1780013687.3907,0.000221,-0.004703,-0.003588,0.006094
1780013687.3962,-0.000183,-0.004772,-0.003102,0.006268
1780013687.4020,-0.000651,-0.004873,-0.002845,0.006405
1780013687.4080,-0.001176,-0.005004,-0.002521,0.006555
1780013687.4134,-0.001753,-0.005165,-0.001956,0.006776
1780013687.4188,-0.002376,-0.005355,-0.001633,0.006943
1780013687.4248,-0.003039,-0.005573,-0.001566,0.007033
1780013687.4306,-0.003738,-0.005818,-0.001243,0.007207
1780013687.4361,-0.004467,-0.006089,-0.000742,0.007456
1780013687.4420,-0.005222,-0.006385,-0.000702,0.007539
1780013687.4479,-0.005998,-0.006706,-0.000512,0.007687
1780013687.4538,-0.006792,-0.007052,-0.000221,0.007888
1780013687.4597,-0.007599,-0.007424,-0.000024,0.008062
1780013687.4651,-0.008415,-0.007822,0.000491,0.008404
1780013687.4710,-0.009238,-0.008247,0.000393,0.008463
1780013687.4764,-0.010064,-0.008700,0.000852,0.008822
1780013687.4822,-0.010879,-0.009195,0.000694,0.008952
1780013687.4877,-0.011694,-0.009722,0.001132,0.009372
1780013687.4936,-0.012506,-0.010280,0.000997,0.009424
1780013687.4986,-0.013329,-0.010852,0.001763,0.009986
1780013687.5050,-0.014147,-0.011465,0.001077,0.009691
1780013687.5105,-0.014960,-0.012123,0.001784,0.010457
1780013687.5159,-0.015766,-0.012836,0.001931,0.010856
1780013687.5218,-0.016566,-0.013606,0.001761,0.010991
1780013687.5272,-0.017359,-0.014431,0.002171,0.011673
1780013687.5331,-0.018145,-0.015305,0.002041,0.011789
1780013687.5385,-0.018924,-0.016225,0.002420,0.012462
1780013687.5449,-0.019649,-0.016982,0.001832,0.011361
1780013687.5508,-0.020152,-0.017640,0.001232,0.011316
1780013687.5567,-0.020423,-0.018202,0.000304,0.011028
1780013687.5621,-0.020463,-0.018662,-0.000648,0.010855
1780013687.5685,-0.020277,-0.019009,-0.001591,0.010151
1780013687.5749,-0.019867,-0.019235,-0.002550,0.009729
1780013687.5808,-0.019234,-0.019332,-0.003749,0.009278
1780013687.5867,-0.018473,-0.019468,-0.004449,0.009471
1780013687.5921,-0.017593,-0.019625,-0.005454,0.009650
1780013687.5981,-0.016607,-0.019802,-0.005723,0.009702
1780013687.6035,-0.015521,-0.019997,-0.006812,0.009899
1780013687.6089,-0.014345,-0.020210,-0.007465,0.010028
1780013687.6149,-0.013085,-0.020443,-0.007606,0.010071
1780013687.6203,-0.011748,-0.020695,-0.008720,0.010301
1780013687.6262,-0.010318,-0.020949,-0.008894,0.010265
1780013687.6316,-0.008820,-0.021228,-0.010053,0.010535
1780013687.6370,-0.007260,-0.021532,-0.010650,0.010711
1780013687.6429,-0.005644,-0.021861,-0.010627,0.010767
1780013687.6488,-0.003975,-0.022213,-0.011180,0.010939
1780013687.6542,-0.002269,-0.022576,-0.012317,0.011191
1780013687.6601,-0.000515,-0.022961,-0.012227,0.011223
1780013687.6661,0.001284,-0.023371,-0.012709,0.011394
1780013687.6719,0.003142,-0.023822,-0.013416,0.011683
1780013687.6778,0.005064,-0.024284,-0.014049,0.011812
1780013687.6833,0.007034,-0.024777,-0.015381,0.012227
1780013687.6887,0.009051,-0.025299,-0.016018,0.012472
1780013687.6952,0.011114,-0.025853,-0.015076,0.012304
1780013687.7010,0.013224,-0.026445,-0.016545,0.012815
1780013687.7070,0.015382,-0.027086,-0.017083,0.013121
1780013687.7134,0.017590,-0.027787,-0.017068,0.013300
1780013687.7188,0.019845,-0.028546,-0.019253,0.014202
1780013687.7252,0.021981,-0.029364,-0.017604,0.014050
1780013687.7311,0.023979,-0.030263,-0.018225,0.014879
1780013687.7370,0.025669,-0.031277,-0.017171,0.015524
1780013687.7429,0.027035,-0.032401,-0.016161,0.016279
1780013687.7488,0.028074,-0.033628,-0.014907,0.016873
1780013687.7547,0.028788,-0.034953,-0.013724,0.017619
1780013687.7606,0.029268,-0.036202,-0.012838,0.017566
1780013687.7660,0.029522,-0.037387,-0.012019,0.017937
1780013687.7719,0.029560,-0.038502,-0.011019,0.017463
1780013687.7773,0.029387,-0.039546,-0.010033,0.017713
1780013687.7832,0.029010,-0.040512,-0.009146,0.017226
1780013687.7886,0.028432,-0.041396,-0.007992,0.017335
1780013687.7951,0.027656,-0.042191,-0.007485,0.016524
1780013687.8010,0.026665,-0.042909,-0.006103,0.016621
1780013687.8064,0.025475,-0.043521,-0.004613,0.016512
1780013687.8123,0.024090,-0.044023,-0.003884,0.015943
1780013687.8177,0.022507,-0.044408,-0.002229,0.015648
1780013687.8236,0.020724,-0.044672,-0.001517,0.015059
1780013687.8291,0.018737,-0.044806,0.000375,0.014576
1780013687.8349,0.016595,-0.044967,0.000792,0.014676
1780013687.8404,0.014308,-0.045150,0.002690,0.014875
1780013687.8458,0.011896,-0.045364,0.003772,0.015060
1780013687.8517,0.009347,-0.045624,0.003948,0.015227
1780013687.8571,0.006678,-0.045913,0.005977,0.015515
1780013687.8630,0.003868,-0.046213,0.006144,0.015514
1780013687.8684,0.000937,-0.046537,0.008271,0.015795
1780013687.8748,-0.002107,-0.046894,0.007338,0.015775
1780013687.8807,-0.005265,-0.047282,0.009446,0.016101
1780013687.8862,-0.008536,-0.047698,0.011807,0.016460
1780013687.8920,-0.011916,-0.048150,0.011724,0.016545
1780013687.8980,-0.015429,-0.048620,0.012807,0.016692
1780013687.9034,-0.019057,-0.049136,0.015568,0.017209
1780013687.9089,-0.022620,-0.049691,0.015978,0.017497
1780013687.9148,-0.025922,-0.050331,0.014152,0.017769
1780013687.9202,-0.028984,-0.051060,0.014944,0.018574
1780013687.9261,-0.031824,-0.051869,0.013418,0.018799
1780013687.9316,-0.034455,-0.052751,0.013927,0.019571
1780013687.9370,-0.036886,-0.053700,0.013651,0.020123
1780013687.9429,-0.039125,-0.054712,0.012376,0.020239
1780013687.9488,-0.041174,-0.055783,0.011985,0.020703
1780013687.9542,-0.043031,-0.056908,0.012242,0.021573
1780013687.9601,-0.044693,-0.058079,0.011058,0.021588
1780013687.9660,-0.046155,-0.059293,0.010452,0.021962
1780013687.9719,-0.047410,-0.060544,0.009894,0.022421
1780013687.9778,-0.048451,-0.061826,0.009193,0.022806
1780013687.9832,-0.049269,-0.063136,0.008721,0.023672
1780013687.9886,-0.049853,-0.064469,0.007770,0.024048
1780013687.9951,-0.050193,-0.065823,0.006456,0.023381
1780013688.0010,-0.050275,-0.067195,0.005520,0.024291
1780013688.0069,-0.050142,-0.068422,0.004590,0.023860
1780013688.0133,-0.049795,-0.069496,0.003736,0.023106
1780013688.0187,-0.049247,-0.070402,0.002469,0.023243
1780013688.0252,-0.048497,-0.071127,0.001935,0.022037
1780013688.0311,-0.047540,-0.071661,0.000579,0.021612
1780013688.0365,-0.046346,-0.072016,-0.001081,0.021041
1780013688.0416,-0.044928,-0.072170,-0.002779,0.020186
1780013688.0471,-0.043289,-0.072108,-0.003586,0.019139
1780013688.0527,-0.041420,-0.071821,-0.004877,0.018085
1780013688.0586,-0.039317,-0.071301,-0.005808,0.017072
1780013688.0645,-0.036973,-0.070540,-0.007372,0.015874
1780013688.0709,-0.034357,-0.069555,-0.008178,0.015055
1780013688.0768,-0.031478,-0.068319,-0.010713,0.013423
1780013688.0827,-0.028428,-0.067047,-0.012134,0.012980
1780013688.0881,-0.025411,-0.065717,-0.013633,0.012004
1780013688.0935,-0.022418,-0.064347,-0.014123,0.011546
1780013688.0994,-0.019437,-0.062960,-0.013471,0.011744
1780013688.1048,-0.016452,-0.061564,-0.015283,0.010863
1780013688.1108,-0.013462,-0.060169,-0.014737,0.011136
1780013688.1162,-0.010460,-0.058779,-0.016444,0.010388
1780013688.1231,-0.007443,-0.057399,-0.014318,0.011435
1780013688.1285,-0.004532,-0.055981,-0.017205,0.009701
1780013688.1349,-0.001716,-0.054500,-0.015456,0.010103
1780013688.1408,0.001006,-0.052940,-0.016522,0.008975
1780013688.1472,0.003634,-0.051294,-0.015749,0.008849
1780013688.1531,0.006167,-0.049563,-0.016815,0.007530
1780013688.1585,0.008601,-0.047747,-0.017673,0.006213
1780013688.1649,0.010928,-0.045847,-0.016082,0.006729
1780013688.1708,0.013140,-0.043862,-0.016798,0.005358
1780013688.1767,0.015227,-0.041793,-0.016693,0.004573
1780013688.1821,0.017178,-0.039636,-0.017233,0.002968
1780013688.1885,0.018980,-0.037389,-0.015613,0.003725
1780013688.1950,0.020623,-0.035052,-0.015302,0.002935
1780013688.2018,0.022094,-0.032623,-0.014573,0.002684
1780013688.2077,0.023381,-0.030099,-0.014942,0.000306
1780013688.2131,0.024469,-0.027478,-0.014727,-0.001609
1780013688.2196,0.025408,-0.024915,-0.013553,0.000002
1780013688.2250,0.026203,-0.022415,-0.013726,-0.002064
1780013688.2309,0.026867,-0.019987,-0.013012,-0.001302
1780013688.2368,0.027406,-0.017640,-0.012592,-0.001432
1780013688.2422,0.027818,-0.015383,-0.012293,-0.002347
1780013688.2481,0.028099,-0.013222,-0.011645,-0.001529
1780013688.2536,0.028246,-0.011163,-0.011149,-0.002105
1780013688.2590,0.028339,-0.008986,-0.010936,-0.003250
1780013688.2649,0.028403,-0.006685,-0.010798,-0.003383
1780013688.2713,0.028427,-0.004234,-0.010625,-0.003736
1780013688.2767,0.028430,-0.001648,-0.010553,-0.006598
1780013688.2826,0.028422,0.001064,-0.010509,-0.006722
1780013688.2880,0.028417,0.003899,-0.010517,-0.008875
1780013688.2935,0.028415,0.006855,-0.010541,-0.009912
1780013688.2989,0.028423,0.009925,-0.010590,-0.011073
1780013688.3049,0.028563,0.013054,-0.011172,-0.010764
1780013688.3107,0.028821,0.016212,-0.011738,-0.011711
1780013688.3167,0.029190,0.019378,-0.012273,-0.012228
1780013688.3221,0.029547,0.022172,-0.012433,-0.012262
1780013688.3281,0.029862,0.024576,-0.012188,-0.010062
1780013688.3335,0.030114,0.026575,-0.012080,-0.009572
1780013688.3389,0.030289,0.028157,-0.011761,-0.007916
1780013688.3448,0.030379,0.029306,-0.011353,-0.005737
1780013688.3507,0.030376,0.030008,-0.010969,-0.004025
1780013688.3562,0.030277,0.030245,-0.010511,-0.002174
1780013688.3620,0.030078,0.030002,-0.010084,-0.000005
1780013688.3680,0.029777,0.029262,-0.009606,0.002217
1780013688.3738,0.029574,0.028210,-0.009972,0.003797
1780013688.3797,0.029470,0.026904,-0.010379,0.005112
1780013688.3851,0.029465,0.025356,-0.010803,0.007022
1780013688.3910,0.029500,0.023724,-0.010986,0.007152
1780013688.3964,0.029561,0.022006,-0.011133,0.008417
1780013688.4023,0.029623,0.020206,-0.011133,0.008569
1780013688.4078,0.029672,0.018328,-0.011105,0.009877
1780013688.4136,0.029698,0.016372,-0.011004,0.009999
1780013688.4191,0.029696,0.014338,-0.010888,0.011397
1780013688.4249,0.029677,0.012240,-0.010817,0.011389
1780013688.4304,0.029624,0.010059,-0.010644,0.012974
1780013688.4358,0.029532,0.007794,-0.010452,0.013824
1780013688.4417,0.029426,0.005425,-0.010407,0.013894
1780013688.4471,0.029288,0.002966,-0.010203,0.015609
1780013688.4530,0.029105,0.000416,-0.010023,0.015711
1780013688.4584,0.028870,-0.002226,-0.009683,0.017501
1780013688.4648,0.028581,-0.004967,-0.009575,0.016644
1780013688.4707,0.028234,-0.007805,-0.009169,0.018526
1780013688.4761,0.027840,-0.010736,-0.008746,0.020608
1780013688.4820,0.027388,-0.013785,-0.008560,0.020628
1780013688.4884,0.026880,-0.016961,-0.008396,0.020698
1780013688.4949,0.026437,-0.019902,-0.008565,0.020331
1780013688.5003,0.026086,-0.022592,-0.008614,0.021754
1780013688.5057,0.025847,-0.025021,-0.009065,0.021150
1780013688.5112,0.025734,-0.027177,-0.009625,0.020339
1780013688.5170,0.025602,-0.029059,-0.009564,0.018748
1780013688.5225,0.025443,-0.030640,-0.009350,0.018381
1780013688.5279,0.025259,-0.031896,-0.009202,0.017129
1780013688.5338,0.025057,-0.032805,-0.009157,0.015382
1780013688.5402,0.024846,-0.033352,-0.009146,0.013768
1780013688.5461,0.024428,-0.033723,-0.008115,0.013287
1780013688.5515,0.023809,-0.033978,-0.006906,0.012944
1780013688.5569,0.022992,-0.034132,-0.005831,0.012520
1780013688.5628,0.021981,-0.034187,-0.005101,0.012053
1780013688.5687,0.020775,-0.034136,-0.004045,0.011603
1780013688.5741,0.019375,-0.033973,-0.002422,0.011038
1780013688.5800,0.017852,-0.033852,-0.002114,0.011258
1780013688.5860,0.016218,-0.033770,-0.001375,0.011407
1780013688.5919,0.014483,-0.033721,-0.000531,0.011536
1780013688.5969,0.012644,-0.033721,0.001616,0.011747
1780013688.6023,0.010723,-0.033757,0.001731,0.011914
1780013688.6077,0.008723,-0.033828,0.002468,0.012093
1780013688.6136,0.006650,-0.033935,0.002460,0.012241
1780013688.6190,0.004505,-0.034077,0.003987,0.012471
1780013688.6250,0.002292,-0.034253,0.003894,0.012596
1780013688.6308,0.000011,-0.034461,0.004712,0.012779
1780013688.6368,-0.002357,-0.034678,0.005384,0.012843
1780013688.6427,-0.004796,-0.034926,0.006368,0.013043
1780013688.6481,-0.007317,-0.035217,0.007996,0.013372
1780013688.6540,-0.009904,-0.035532,0.007969,0.013446
1780013688.6593,-0.012558,-0.035870,0.010089,0.013775
1780013688.6647,-0.015278,-0.036234,0.010579,0.013918
1780013688.6698,-0.018065,-0.036632,0.012227,0.014270
1780013688.6756,-0.020916,-0.037075,0.011596,0.014341
1780013688.6813,-0.023846,-0.037560,0.012536,0.014627
1780013688.6871,-0.026686,-0.038098,0.012654,0.014949
1780013688.6933,-0.029417,-0.038701,0.011907,0.015170
1780013688.6984,-0.031842,-0.039422,0.013401,0.016452
1780013688.7048,-0.033963,-0.040254,0.010123,0.016306
1780013688.7107,-0.035788,-0.041186,0.009914,0.017178
1780013688.7161,-0.037325,-0.042212,0.009551,0.018141
1780013688.7220,-0.038579,-0.043328,0.008110,0.018423
1780013688.7275,-0.039551,-0.044532,0.007419,0.019424
1780013688.7333,-0.040243,-0.045825,0.006064,0.019683
1780013688.7393,-0.040656,-0.047208,0.004925,0.020224
1780013688.7457,-0.040789,-0.048682,0.003749,0.020470
1780013688.7511,-0.040712,-0.050088,0.002865,0.021497
1780013688.7576,-0.040429,-0.051420,0.002071,0.020472
1780013688.7634,-0.039946,-0.052672,0.001020,0.020877
1780013688.7689,-0.039268,-0.053834,-0.000151,0.021085
1780013688.7748,-0.038398,-0.054891,-0.000910,0.020464
1780013688.7802,-0.037331,-0.055835,-0.002344,0.020519
1780013688.7861,-0.036065,-0.056657,-0.003047,0.019817
1780013688.7911,-0.034593,-0.057348,-0.005296,0.019916
1780013688.7961,-0.032914,-0.057901,-0.006692,0.019345
1780013688.8020,-0.031019,-0.058310,-0.006705,0.018394
1780013688.8079,-0.028882,-0.058587,-0.008164,0.017895
1780013688.8133,-0.026514,-0.058703,-0.010491,0.017278
1780013688.8187,-0.023912,-0.058651,-0.012085,0.016490
1780013688.8251,-0.021141,-0.058615,-0.011418,0.016583
1780013688.8311,-0.018167,-0.058557,-0.013818,0.016463
1780013688.8369,-0.015039,-0.058517,-0.015109,0.016536
1780013688.8424,-0.011780,-0.058504,-0.017536,0.016640
1780013688.8478,-0.008397,-0.058520,-0.018777,0.016775
1780013688.8537,-0.004878,-0.058575,-0.018809,0.016949
1780013688.8591,-0.001234,-0.058658,-0.021421,0.017117
1780013688.8650,0.002534,-0.058781,-0.021256,0.017273
1780013688.8714,0.006236,-0.058907,-0.020566,0.017275
1780013688.8768,0.009872,-0.059057,-0.023601,0.017502
1780013688.8827,0.013312,-0.059255,-0.022114,0.017692
1780013688.8886,0.016581,-0.059499,-0.022044,0.017936
1780013688.8951,0.019696,-0.059777,-0.020739,0.018020
1780013688.9010,0.022671,-0.060080,-0.022085,0.018306
